chapter no.	sentence index	character index	character	word segmentation index	aligned English word  index from character projection	aligned English word index from word projection	1st negation cue	1st negation scope	1st negation event	2nd negation cue	2nd negation scope	2nd negation event	3rd negation cue	3rd negation scope	3rd negation event	4th negation cue	4th negation scope	4th negation event	5th negation cue	5th negation scope	5th negation event
wisteria01	25	26	的	15	17		***														
wisteria01	25	27	世	16	20	20	***														
wisteria01	25	28	界	16	20	20	***														
wisteria01	25	29	上	17	18	20	***														
wisteria01	25	30	绝	18		17	***														
wisteria01	25	31	迹	18		17	***														
wisteria01	25	32	了	19			***														
wisteria01	25	33	。	20	21	21	***														
																					
wisteria01	26	0	照	0			_	_	_												
wisteria01	26	1	此	0			_	_	_												
wisteria01	26	2	看	1		4	_	_	_												
wisteria01	26	3	来	1	4	4	_	_	_												
wisteria01	26	4	，	2			_	_	_												
wisteria01	26	5	你	3	1~~~2	1	_	_	_												
wisteria01	26	6	可	4	21	0	_	_	_												
wisteria01	26	7	以	4		0	_	_	_												
wisteria01	26	8	问	5		2	_	_	_												
wisteria01	26	9	我	6	8~~~9	3~~~8~~~9	_	_	_												
wisteria01	26	10	是	7	7	7	_	_	_												
wisteria01	26	11	否	7	7	7	_	_	_												
wisteria01	26	12	准	8	10	10~~~11	_	_	_												
wisteria01	26	13	备	8	10	10~~~11	_	_	_												
wisteria01	26	14	研	9	12	12~~~13	_	_	_												
wisteria01	26	15	究	9	12	12~~~13	_	_	_												
wisteria01	26	16	任	10	14	14	_	_	_												
wisteria01	26	17	何	10	14	14	_	_	_												
wisteria01	26	18	新	11	15	15~~~17	_	_	_												
wisteria01	26	19	的	11		15~~~17	_	_	_												
wisteria01	26	20	问	12	16	16	_	_	_												
wisteria01	26	21	题	12	16	16	_	_	_												
wisteria01	26	22	，	13			_	_	_												
wisteria01	26	23	不	14			_	_	_												
wisteria01	26	24	管	14			_	_	_												
wisteria01	26	25	它	15		20	_	它	_												
wisteria01	26	26	到	16	13	22	_	到	_												
wisteria01	26	27	头	16		22	_	头	_												
wisteria01	26	28	来	16		22	_	来	_												
wisteria01	26	29	是	17		19	_	是	_												
wisteria01	26	30	多	18	18	18	_	_	_												
wisteria01	26	31	么	18	17~~~18~~~20	18	_	_	_												
wisteria01	26	32	微	19	19	19	_	_	_												
wisteria01	26	33	不	19	19	19	不	_	_												
wisteria01	26	34	足	19	19	19	_	足	_												
wisteria01	26	35	道	19	19	19	_	道	_												
wisteria01	26	36	。	20	23	23	_	_	_												
																					
wisteria01	27	0	不	0	0	0	_	_	_												
wisteria01	27	1	过	0	0	0	_	_	_												
wisteria01	27	2	现	1			_	_	_												
wisteria01	27	3	在	1	1		_	_	_												
wisteria01	27	4	，	2	2	2	_	_	_												
wisteria01	27	5	要	3		3	_	_	_												
wisteria01	27	6	是	3		3	_	_	_												
wisteria01	27	7	我	4	4	4~~~5	_	我	_												
wisteria01	27	8	没	5		8	没	_	_												
wisteria01	27	9	有	5	3	8	有	_	_												
wisteria01	27	10	弄	6	6	6~~~7	_	弄	_												
wisteria01	27	11	错	6	6	6~~~7	_	错	_												
wisteria01	27	12	的	7		7	_	_	_												
wisteria01	27	13	话	7		7	_	_	_												
wisteria01	27	14	，	8	7		_	_	_												
wisteria01	27	15	我	9	5	9	_	_	_												
wisteria01	27	16	们	9	9	9	_	_	_												
wisteria01	27	17	的	10		8	_	_	_												
wisteria01	27	18	当	11	8	10	_	_	_												
wisteria01	27	19	事	11		10	_	_	_												
wisteria01	27	20	人	11		10	_	_	_												
wisteria01	27	21	已	12			_	_	_												
wisteria01	27	22	经	12			_	_	_												
wisteria01	27	23	来	13		12	_	_	_												
wisteria01	27	24	了	14		11	_	_	_												
wisteria01	27	25	。	15	11	11	_	_	_												
wisteria01	27	26	”	16	12	12	_	_	_												
																					
wisteria01	28	0	楼	0	7	7	***														
wisteria01	28	1	梯	0	7	7	***														
wisteria01	28	2	上	1	7	7	***														
wisteria01	28	3	传	2		8	***														
wisteria01	28	4	来	2	1	8	***														
wisteria01	28	5	有	3	3	3	***														
wisteria01	28	6	节	4	0	6	***														
wisteria01	28	7	奏	4	10	6	***														
wisteria01	28	8	的	5	5	6	***														
wisteria01	28	9	脚	6	8	5~~~8	***														
wisteria01	28	10	步	6	2	5~~~8	***														
wisteria01	28	11	声	6	4	5~~~8	***														
wisteria01	28	12	。	7			***														
wisteria01	28	13	过	8			***														
wisteria01	28	14	了	9		4	***														
wisteria01	28	15	一	10			***														
wisteria01	28	16	会	11		10	***														
wisteria01	28	17	儿	11		10	***														
wisteria01	28	18	，	12			***														
wisteria01	28	19	一	13	11	15	***														
wisteria01	28	20	个	14	13	15	***														
wisteria01	28	21	高	15	16	14~~~16	***														
wisteria01	28	22	大	15		14~~~16	***														
wisteria01	28	23	结	16		15	***														
wisteria01	28	24	实	16		15	***														
wisteria01	28	25	、	17	19	19	***														
wisteria01	28	26	胡	18	17	17	***														
wisteria01	28	27	子	18	17	17	***														
wisteria01	28	28	花	19	18	18	***														
wisteria01	28	29	白	19	17	18	***														
wisteria01	28	30	而	20			***														
wisteria01	28	31	威	21			***														
wisteria01	28	32	严	21	20		***														
wisteria01	28	33	可	22	21	21	***														
wisteria01	28	34	敬	22	21	21	***														
wisteria01	28	35	的	23			***														
wisteria01	28	36	人	24	22	22	***														
wisteria01	28	37	被	25	22~~~23	22~~~23	***														
wisteria01	28	38	带	26	24	24~~~25	***														
wisteria01	28	39	进	26	25	24~~~25	***														
wisteria01	28	40	了	27	26	24~~~26	***														
wisteria01	28	41	房	28	27	27~~~28	***														
wisteria01	28	42	间	28	27	27~~~28	***														
wisteria01	28	43	。	29	28	28	***														
																					
wisteria01	29	0	他	0		0	***														
wisteria01	29	1	那	1		3	***														
wisteria01	29	2	沉	2	7	1~~~2~~~7	***														
wisteria01	29	3	痛	2	1~~~2	1~~~2~~~7	***														
wisteria01	29	4	的	3			***														
wisteria01	29	5	面	4	4		***														
wisteria01	29	6	容	4	8		***														
wisteria01	29	7	和	5	9	9	***														
wisteria01	29	8	高	6		4	***														
wisteria01	29	9	傲	6		4	***														
wisteria01	29	10	的	7	5	5	***														
wisteria01	29	11	态	8	11	11	***														
wisteria01	29	12	度	8	0	11	***														
wisteria01	29	13	说	9	6	4	***														
wisteria01	29	14	明	9		4	***														
wisteria01	29	15	了	10	3	8	***														
wisteria01	29	16	他	11		6	***														
wisteria01	29	17	的	12			***														
wisteria01	29	18	身	13	10	10	***														
wisteria01	29	19	世	13		10	***														
wisteria01	29	20	。	14	12	12	***														
																					
wisteria01	30	0	从	0	0	0	***														
wisteria01	30	1	他	1	1	1~~~4	***														
wisteria01	30	2	的	2		3	***														
wisteria01	30	3	鞋	3	2	2	***														
wisteria01	30	4	罩	3	2	2	***														
wisteria01	30	5	到	4	3		***														
wisteria01	30	6	金	5		5	***														
wisteria01	30	7	丝	5	11	5	***														
wisteria01	30	8	眼	6	5	6	***														
wisteria01	30	9	镜	6	6	6	***														
wisteria01	30	10	，	7			***														
wisteria01	30	11	可	8			***														
wisteria01	30	12	以	8			***														
wisteria01	30	13	看	9			***														
wisteria01	30	14	出	9	4		***														
wisteria01	30	15	他	10	7	7	***														
wisteria01	30	16	是	11	8	8~~~9~~~12	***														
wisteria01	30	17	个	12	9	11	***														
wisteria01	30	18	保	13	10	10	***														
wisteria01	30	19	守	13	10	10	***														
wisteria01	30	20	党	14	10	13~~~14	***														
wisteria01	30	21	人	14		13~~~14	***														
wisteria01	30	22	，	15	13	15	***														
wisteria01	30	23	教	16		15	***														
wisteria01	30	24	士	16	25	15	***														
wisteria01	30	25	，	17	15		***														
wisteria01	30	26	好	18	16	16	***														
wisteria01	30	27	公	19	17	17	***														
wisteria01	30	28	民	19	17	17	***														
wisteria01	30	29	，	20	18		***														
wisteria01	30	30	道	21	18	21	***														
wisteria01	30	31	道	21	18	21	***														
wisteria01	30	32	地	21		21	***														
wisteria01	30	33	地	21		21	***														
wisteria01	30	34	的	22		22~~~23	***														
wisteria01	30	35	正	23	19	19	***														
wisteria01	30	36	统	23	19	19	***														
wisteria01	30	37	派	23		19	***														
wisteria01	30	38	和	24	20	20	***														
wisteria01	30	39	守	25		25	***														
wisteria01	30	40	旧	25		25	***														
wisteria01	30	41	派	25		25	***														
wisteria01	30	42	。	26	26	24~~~26	***														
																					
wisteria01	31	0	但	0	0	0	***														
wisteria01	31	1	是	0	0	0	***														
wisteria01	31	2	，	1			***														
wisteria01	31	3	某	2	1	1	***														
wisteria01	31	4	种	3		2	***														
wisteria01	31	5	惊	4	2	2	***														
wisteria01	31	6	人	4	2	2	***														
wisteria01	31	7	的	5			***														
wisteria01	31	8	经	6	3	3	***														
wisteria01	31	9	历	6	3	3	***														
wisteria01	31	10	打	7		5	***														
wisteria01	31	11	乱	7	5	5	***														
wisteria01	31	12	了	8	4	4	***														
wisteria01	31	13	他	9	6	6	***														
wisteria01	31	14	原	10	7	7	***														
wisteria01	31	15	有	10		7	***														
wisteria01	31	16	的	11	9	9	***														
wisteria01	31	17	镇	12	8	8	***														
wisteria01	31	18	静	12	8	8	***														
wisteria01	31	19	，	13			***														
wisteria01	31	20	这	14			***														
wisteria01	31	21	在	15	13	13	***														
wisteria01	31	22	他	16	14	14	***														
wisteria01	31	23	竖	17	21		***														
wisteria01	31	24	起	17			***														
wisteria01	31	25	的	18			***														
wisteria01	31	26	头	19	16	16	***														
wisteria01	31	27	发	19	16	16	***														
wisteria01	31	28	，	20	15	15	***														
wisteria01	31	29	通	21		19	***														
wisteria01	31	30	红	21	19	19	***														
wisteria01	31	31	而	22			***														
wisteria01	31	32	带	23	10	17	***														
wisteria01	31	33	愠	24	17	17	***														
wisteria01	31	34	色	24	17	17	***														
wisteria01	31	35	的	25			***														
wisteria01	31	36	脸	26	22	18	***														
wisteria01	31	37	上	26		18	***														
wisteria01	31	38	，	27			***														
wisteria01	31	39	以	28		24	***														
wisteria01	31	40	及	28	24	24	***														
wisteria01	31	41	慌	29	28	22~~~23	***														
wisteria01	31	42	张	29	23	22~~~23	***														
wisteria01	31	43	而	30			***														
wisteria01	31	44	激	31	26	26	***														
wisteria01	31	45	动	31		26	***														
wisteria01	31	46	的	32			***														
wisteria01	31	47	神	33	27	25	***														
wisteria01	31	48	态	33	29	25	***														
wisteria01	31	49	上	34			***														
wisteria01	31	50	都	35		27	***														
wisteria01	31	51	留	36		10	***														
wisteria01	31	52	下	36		10	***														
wisteria01	31	53	了	37			***														
wisteria01	31	54	痕	38	12	12	***														
wisteria01	31	55	迹	38	12	12	***														
wisteria01	31	56	。	39	30	30	***														
																					
wisteria01	32	0	他	0	0~~~1	0	_	_	_												
wisteria01	32	1	立	1	2	2	_	_	_												
wisteria01	32	2	刻	1	2	2	_	_	_												
wisteria01	32	3	开	2		1	_	_	_												
wisteria01	32	4	门	2	5	1	_	_	_												
wisteria01	32	5	见	2	17	1	_	_	_												
wisteria01	32	6	山	2		1	_	_	_												
wisteria01	32	7	地	3		3	_	_	_												
wisteria01	32	8	谈	4		6	_	_	_												
wisteria01	32	9	起	4		6	_	_	_												
wisteria01	32	10	他	5	4	4	_	_	_												
wisteria01	32	11	的	6			_	_	_												
wisteria01	32	12	事	7		5~~~7	_	_	_												
wisteria01	32	13	情	7		5~~~7	_	_	_												
wisteria01	32	14	。	8	6	6	_	_	_												
wisteria01	32	15	“	9	7	7	_	_	_												
wisteria01	32	16	我	10	8~~~9	8	_	_	_												
wisteria01	32	17	遇	11			_	_	_												
wisteria01	32	18	到	11	3		_	_	_												
wisteria01	32	19	了	12	10	9~~~10	_	_	_												
wisteria01	32	20	一	13	11	11	_	一	_												
wisteria01	32	21	种	14			_	种	_												
wisteria01	32	22	最	15	12	12	_	_	_												
wisteria01	32	23	奇	16	13	13	_	_	_												
wisteria01	32	24	特	16	13	13	_	_	_												
wisteria01	32	25	最	17	12	12	_	最	_												
wisteria01	32	26	不	18	15	15	不	_	_												
wisteria01	32	27	愉	19	15~~~16	15~~~16	_	愉	愉												
wisteria01	32	28	快	19	15	15~~~16	_	快	快												
wisteria01	32	29	的	20			_	的	_												
wisteria01	32	30	事	21			_	事	_												
wisteria01	32	31	，	22			_	_	_												
wisteria01	32	32	福	23	19	17~~~19~~~20	_	_	_												
wisteria01	32	33	尔	23	19	17~~~19~~~20	_	_	_												
wisteria01	32	34	摩	23	19	17~~~19~~~20	_	_	_												
wisteria01	32	35	斯	23	19	17~~~19~~~20	_	_	_												
wisteria01	32	36	先	24	18	18	_	_	_												
wisteria01	32	37	生	24	18	18	_	_	_												
wisteria01	32	38	，	25			_	_	_												
wisteria01	32	39	”	26	20~~~21~~~24	21~~~24	_	_	_												
wisteria01	32	40	他	27	23	23	_	_	_												
wisteria01	32	41	说	28	22	22	_	_	_												
wisteria01	32	42	。	29			_	_	_												
																					
wisteria01	33	0	”	0	0	0	_	_	_												
wisteria01	33	1	我	1	3~~~6	3	_	我	_												
wisteria01	33	2	有	2	5	1~~~2~~~4	_	有	_												
wisteria01	33	3	生	2	4	1~~~2~~~4	_	生	_												
wisteria01	33	4	以	2		1~~~2~~~4	_	以	_												
wisteria01	33	5	来	2	1	1~~~2~~~4	_	来	_												
wisteria01	33	6	从	3	1	1	从	_	_												
wisteria01	33	7	未	3	1	1	未	_	_												
wisteria01	33	8	有	4		5~~~8	_	有	有												
wisteria01	33	9	过	5		7	_	过	_												
wisteria01	33	10	这	6	10	10	_	这	_												
wisteria01	33	11	样	6	10	10	_	样	_												
wisteria01	33	12	的	7	9~~~11	9~~~11	_	的	_												
wisteria01	33	13	遭	8	12	11~~~12	_	遭	_												
wisteria01	33	14	遇	8	12	11~~~12	_	遇	_												
wisteria01	33	15	。	9	13	13	_	_	_												
																					
wisteria01	34	0	这	0	0	0	_	这	_	_	这	_									
wisteria01	34	1	是	1	1	1	_	是	_	_	是	_									
wisteria01	34	2	最	2	2	2	_	最	_	_	_	_									
wisteria01	34	3	不	3	3	3	不	_	_	_	_	_									
wisteria01	34	4	成	4			_	成	成	_	_	_									
wisteria01	34	5	体	5		3	_	体	体	_	_	_									
wisteria01	34	6	统	5		3	_	统	统	_	_	_									
wisteria01	34	7	的	6			_	的	_	_	_	_									
wisteria01	34	8	—	7	3	4~~~7	_	_	_	_	_	_									
wisteria01	34	9	—	7	4	4~~~7	_	_	_	_	_	_									
wisteria01	34	10	最	8	5	5	_	_	_	_	最	_									
wisteria01	34	11	无	9	6	6	_	_	_	无	_	_									
wisteria01	34	12	法	9		6	_	_	_	_	法	法									
wisteria01	34	13	容	10	6	6	_	_	_	_	容	_									
wisteria01	34	14	忍	10	6	6	_	_	_	_	忍	_									
wisteria01	34	15	的	11			_	_	_	_	的	_									
wisteria01	34	16	了	12	7		_	_	_	_	了	_									
wisteria01	34	17	。	13	7		_	_	_	_	_	_									
																					
wisteria01	35	0	我	0	0	0	***														
wisteria01	35	1	坚	1	2	1~~~2	***														
wisteria01	35	2	决	1		1~~~2	***														
wisteria01	35	3	要	2	1	2~~~3	***														
wisteria01	35	4	求	2	2	2~~~3	***														
wisteria01	35	5	作	3	3	5	***														
wisteria01	35	6	出	3	3	5	***														
wisteria01	35	7	些	4	4	4	***														
wisteria01	35	8	解	5	5	5	***														
wisteria01	35	9	释	5	5	5	***														
wisteria01	35	10	。	6	6	6	***														
wisteria01	35	11	”	7	7	7	***														
																					
wisteria01	36	0	他	0	0	0	***														
wisteria01	36	1	怒	1	1~~~6	1~~~3	***														
wisteria01	36	2	气	1	2	1~~~3	***														
wisteria01	36	3	冲	1	3	1~~~3	***														
wisteria01	36	4	冲	1	3~~~4	1~~~3	***														
wisteria01	36	5	地	2	4	2~~~4	***														
wisteria01	36	6	说	3	5	5~~~6	***														
wisteria01	36	7	。	4	7	7	***														
